Marital_Status_Married,Marital_Status_Single,Attrition_Flag_Existing Customer,Gender_M,Education_Level,Income_Category,Card_Category,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Ct,Credit_Limit
-0.935414347,1.084836738,0.439813712,-0.951189731,1.501703104,-0.145873154,-0.246606624,0.098509952,0.549527429,0.02220981,1.399202865,-1.359398036,-0.415531668,0.164190679,0.046879342,0.096396058,3979
1.069044968,-0.921797691,0.439813712,1.051314966,-0.499270774,0.602194302,-0.246606624,1.537704604,-0.25785906,0.523890217,1.399202865,-1.359398036,0.487798045,1.627495133,-0.729226157,-1.171857237,8308
1.069044968,-0.921797691,-2.273689911,-0.951189731,-0.499270774,-0.89394061,-0.246606624,-0.29399768,-0.25785906,-0.479470597,0.117123309,0.669238859,0.487798045,1.627495133,-0.573021547,-1.002756798,8477
-0.935414347,1.084836738,0.439813712,-0.951189731,0.167720519,-0.89394061,-0.246606624,2.191883991,-1.872632037,1.025570623,-0.523916468,1.683557307,-0.415531668,-1.446909968,-0.133623763,-0.36863015,1938
-0.935414347,-0.921797691,0.439813712,1.051314966,-1.166262067,-0.89394061,2.7501321,-1.209848822,-0.25785906,0.02220981,-0.523916468,0.669238859,-0.415531668,0.807898064,-0.791129466,-0.875931468,11568
1.069044968,-0.921797691,0.439813712,-0.951189731,-0.499270774,-0.89394061,-0.246606624,-1.471520577,0.549527429,0.02220981,-1.164956246,0.669238859,-2.222191093,0.005401381,0.031258881,0.688247595,4790
-0.935414347,-0.921797691,0.439813712,-0.951189731,2.168694397,-0.89394061,-0.246606624,-0.424833557,0.549527429,-0.354050495,1.399202865,0.669238859,-0.415531668,-1.446909968,-0.017627377,0.350046717,5738
1.069044968,-0.921797691,-2.273689911,1.051314966,1.501703104,1.350261758,2.7501321,0,0.549527429,0.147629911,1.399202865,-0.345079588,-0.415531668,-0.238889847,0.108204115,-0.41090526,34516
1.069044968,-0.921797691,0.439813712,-0.951189731,0.834711812,-0.89394061,-0.246606624,-1.864028209,-1.872632037,-2.109931919,1.399202865,-1.359398036,-2.222191093,0.285114837,-0.820924049,-1.087307017,2834
-0.935414347,1.084836738,0.439813712,-0.951189731,-0.499270774,-0.89394061,-0.246606624,-0.424833557,1.356913918,0.02220981,0.758163087,-0.345079588,1.391127757,-0.0703289,-0.026883946,0.772797815,2459
1.069044968,-0.921797691,0.439813712,-0.951189731,0.834711812,-0.89394061,-0.246606624,-0.555669435,0.549527429,0.147629911,0.117123309,-0.345079588,-1.31886138,0.144647381,0.090848047,0.476872046,2730
1.069044968,-0.921797691,0.439813712,-0.951189731,0.834711812,-0.89394061,-0.246606624,1.406868727,-0.25785906,0.523890217,0.758163087,0.669238859,-0.415531668,0.000515556,0.133370413,0.772797815,1629
-0.935414347,1.084836738,0.439813712,-0.951189731,-1.166262067,-0.89394061,-0.246606624,1.406868727,0.549527429,-0.855730902,1.399202865,-1.359398036,-1.31886138,0.288779205,-0.96382234,-1.425507896,8801
-0.935414347,1.084836738,0.439813712,-0.951189731,0.834711812,-0.145873154,-0.246606624,-0.163161803,-0.25785906,0.02220981,0.758163087,1.683557307,0.487798045,-0.242554215,0.202505416,0.688247595,1438.3
-0.935414347,1.084836738,0.439813712,-0.951189731,0.167720519,-0.89394061,-0.246606624,0.22934583,0.549527429,0.273050013,-0.523916468,0.669238859,1.391127757,0.641780029,-0.747450028,-0.114979491,7326
-0.935414347,-0.921797691,0.439813712,1.051314966,-1.166262067,1.350261758,-0.246606624,0.22934583,-1.065245549,0.02220981,-0.523916468,-1.359398036,-2.222191093,1.627495133,-0.866917628,-1.045031907,3131
-0.935414347,-0.921797691,0.439813712,1.051314966,0.167720519,1.350261758,-0.246606624,1.276032849,-1.065245549,0.02220981,-0.523916468,0.669238859,0.487798045,0.357180749,-0.590377615,-0.622280809,34516
-0.935414347,-0.921797691,-2.273689911,1.051314966,0.834711812,1.350261758,-0.246606624,1.014361094,-1.065245549,1.025570623,-1.805996024,0.669238859,0.487798045,-1.285677757,0.274533098,-0.580005699,9580
1.069044968,-0.921797691,0.439813712,-0.951189731,0.834711812,-0.89394061,-0.246606624,-0.555669435,0.549527429,0.02220981,0.117123309,-0.345079588,-0.415531668,1.054632204,-0.048868299,0.307771607,2526
-0.935414347,1.084836738,-2.273689911,1.051314966,-1.166262067,1.350261758,-0.246606624,-0.686505312,1.356913918,-0.981151004,-1.805996024,-0.345079588,1.391127757,-1.446909968,-0.608890754,-1.214132347,4428
1.069044968,-0.921797691,-2.273689911,-0.951189731,-1.166262067,-0.145873154,-0.246606624,-0.686505312,2.164300406,-0.730310801,0.758163087,-0.345079588,0.487798045,-1.446909968,-0.54235916,-0.157254601,1588
-0.935414347,1.084836738,0.439813712,-0.951189731,-0.499270774,-0.145873154,-0.246606624,1.799376359,-1.872632037,2.530611844,-0.523916468,2.697875754,-0.415531668,-0.434322829,-0.065356563,0.815072925,2213
-0.935414347,1.084836738,0.439813712,1.051314966,-1.166262067,2.098329214,-0.246606624,-0.424833557,-0.25785906,-0.354050495,0.758163087,0.669238859,-1.31886138,0.22404203,-0.264372808,0.392321826,30137
-0.935414347,1.084836738,0.439813712,1.051314966,0.167720519,0.602194302,-0.246606624,-2.256535841,-1.065245549,0.02220981,0.758163087,0.669238859,-0.415531668,-1.446909968,-0.342185845,0.645972485,5346
-0.935414347,1.084836738,0.439813712,-0.951189731,0.834711812,-0.89394061,-0.246606624,0.752689339,1.356913918,1.276410827,-0.523916468,0.669238859,0.487798045,1.258615379,0.050350555,1.068723584,3231
1.069044968,-0.921797691,0.439813712,1.051314966,0.167720519,1.350261758,-0.246606624,0.752689339,-0.25785906,0.02220981,-1.805996024,-0.345079588,-0.415531668,-0.165602479,3.112250184,1.449199572,9959
-0.935414347,1.084836738,-2.273689911,-0.951189731,-1.166262067,-0.89394061,-0.246606624,0.491017585,1.356913918,0.02220981,-1.164956246,-0.345079588,0.487798045,-1.446909968,-0.693935486,-0.918206578,2477
1.069044968,-0.921797691,0.439813712,-0.951189731,-0.499270774,-0.89394061,-0.246606624,-1.602356454,-0.25785906,-2.86245253,1.399202865,-0.345079588,-0.415531668,-0.429437004,0.033283755,0.815072925,1798
-0.935414347,1.084836738,0.439813712,-0.951189731,0.834711812,-0.89394061,-0.246606624,-0.032325925,-0.25785906,0.02220981,0.758163087,0.669238859,1.391127757,0.568492661,-0.210858265,0.307771607,5090
-0.935414347,1.084836738,-2.273689911,-0.951189731,-1.166262067,-0.145873154,-0.246606624,0.883525217,-0.25785906,1.401830928,-1.805996024,-0.345079588,0.487798045,-1.446909968,-0.55421914,-0.664555919,1699
-0.935414347,1.084836738,0.439813712,1.051314966,-0.499270774,1.350261758,-0.246606624,-0.686505312,0.549527429,0.02220981,0.117123309,0.669238859,0.487798045,0.478104906,-0.966715018,-1.383232786,8029
1.069044968,-0.921797691,0.439813712,1.051314966,0.834711812,2.098329214,-0.246606624,-0.424833557,-1.065245549,-0.228630394,0.758163087,-1.359398036,0.487798045,1.627495133,2.976872856,1.702850231,28612
-0.935414347,1.084836738,-2.273689911,-0.951189731,0.167720519,-0.89394061,-0.246606624,0.883525217,-0.25785906,1.652671132,-1.164956246,-0.345079588,1.391127757,-1.446909968,-0.563186442,-0.45318037,10195
1.069044968,-0.921797691,0.439813712,-0.951189731,-0.499270774,-0.89394061,2.7501321,0.360181707,2.164300406,0.02220981,1.399202865,-0.345079588,-0.415531668,1.019209976,-0.178171004,0.307771607,34516
1.069044968,-0.921797691,0.439813712,-0.951189731,-0.499270774,-0.145873154,-0.246606624,0.22934583,1.356913918,0.77473042,-0.523916468,-1.359398036,0.487798045,-0.103308215,-0.952251628,-1.805983884,4206
1.069044968,-0.921797691,0.439813712,1.051314966,0.167720519,-0.145873154,-0.246606624,-0.686505312,-1.065245549,-0.479470597,-0.523916468,1.683557307,-0.415531668,0.182512521,0.837737498,1.153273803,10682
-0.935414347,1.084836738,0.439813712,-0.951189731,1.501703104,-0.89394061,-0.246606624,1.668540481,-0.25785906,2.27977164,-1.805996024,-1.359398036,0.487798045,-1.446909968,0.139734305,0.307771607,1438.3
-0.935414347,-0.921797691,0.439813712,-0.951189731,-1.166262067,-0.89394061,-0.246606624,-0.424833557,-1.065245549,0.02220981,0.758163087,-0.345079588,0.487798045,0.08479603,-0.060728279,0.434596936,2077
1.069044968,-0.921797691,0.439813712,1.051314966,0.834711812,0.602194302,-0.246606624,-1.079012945,-1.065245549,-0.604890699,1.399202865,0.669238859,0.487798045,0.352294924,-0.822659655,-1.467783006,7475
-0.935414347,1.084836738,0.439813712,-0.951189731,0.834711812,-0.89394061,-0.246606624,-0.686505312,1.356913918,-0.103210292,-0.523916468,-1.359398036,1.391127757,0.120218258,0.10097242,0.857348034,2138
1.069044968,-0.921797691,-2.273689911,-0.951189731,0.167720519,-0.89394061,-0.246606624,1.014361094,-0.25785906,1.025570623,0.758163087,0.669238859,-0.415531668,1.499242238,-0.527606503,-1.340957676,2921
-0.935414347,1.084836738,0.439813712,1.051314966,1.501703104,-0.145873154,-0.246606624,-2.256535841,-1.872632037,-2.109931919,0.117123309,-1.359398036,-0.415531668,0.363288029,-0.656041404,-0.960481688,13632
1.069044968,-0.921797691,0.439813712,1.051314966,2.168694397,0.602194302,-0.246606624,0.360181707,-0.25785906,1.025570623,-0.523916468,-1.359398036,-1.31886138,0.484212187,-0.836255242,-1.425507896,3343
-0.935414347,1.084836738,-2.273689911,-0.951189731,-0.499270774,-0.89394061,-0.246606624,-0.948177067,0.549527429,0.02220981,1.399202865,-1.359398036,0.487798045,-1.446909968,-1.033825147,-1.932809214,3651
-0.935414347,1.084836738,0.439813712,1.051314966,0.167720519,0.602194302,-0.246606624,-1.209848822,-1.065245549,-1.231991207,1.399202865,0.669238859,-0.415531668,0.275343187,-0.686993059,-0.157254601,15755
-0.935414347,1.084836738,0.439813712,-0.951189731,0.834711812,-0.89394061,-0.246606624,-0.29399768,-0.25785906,-1.231991207,1.399202865,0.669238859,-1.31886138,0.585593047,-0.01068495,0.645972485,2240
1.069044968,-0.921797691,0.439813712,1.051314966,-1.166262067,2.098329214,-0.246606624,-1.079012945,0.549527429,-0.354050495,0.758163087,0.669238859,1.391127757,-0.020249198,-0.843776205,-0.918206578,30746
1.069044968,-0.921797691,-2.273689911,-0.951189731,0.834711812,-0.89394061,-0.246606624,-0.29399768,0.549527429,0.273050013,0.117123309,-0.345079588,0.487798045,1.627495133,-0.786211913,-1.171857237,3889
-0.935414347,1.084836738,0.439813712,1.051314966,0.167720519,-0.145873154,-0.246606624,-0.948177067,-1.065245549,-1.482831411,0.117123309,0.669238859,0.487798045,0.01517303,-0.819766977,-0.664555919,3770
1.069044968,-0.921797691,0.439813712,-0.951189731,0.834711812,-0.89394061,-0.246606624,-1.079012945,-1.065245549,-0.604890699,-0.523916468,-1.359398036,0.487798045,-1.446909968,0.22044002,0.434596936,7234
-0.935414347,1.084836738,0.439813712,1.051314966,-1.166262067,0.602194302,-0.246606624,-0.032325925,1.356913918,-0.604890699,0.117123309,-1.359398036,1.391127757,0.021280311,2.79636975,1.322374242,21226
1.069044968,-0.921797691,0.439813712,1.051314966,-0.499270774,2.098329214,-0.246606624,0.752689339,-1.065245549,0.02220981,0.758163087,0.669238859,0.487798045,-1.446909968,-0.20622998,-0.49545548,31733
1.069044968,-0.921797691,0.439813712,1.051314966,-1.166262067,0.602194302,-0.246606624,0.098509952,0.549527429,0.02220981,0.758163087,0.669238859,-0.415531668,-0.35492818,-0.213461675,0.603697376,1591
1.069044968,-0.921797691,0.439813712,1.051314966,-0.499270774,1.350261758,-0.246606624,-0.032325925,1.356913918,0.02220981,-1.164956246,-0.345079588,-1.31886138,0.006622837,3.024602042,2.041051109,32949
1.069044968,-0.921797691,0.439813712,1.051314966,2.168694397,1.350261758,-0.246606624,1.145196972,-1.872632037,0.02220981,-0.523916468,-1.359398036,0.487798045,0.59414324,-0.875595662,-1.679158555,8276
-0.935414347,1.084836738,0.439813712,1.051314966,0.834711812,0.602194302,-0.246606624,1.406868727,-0.25785906,1.150990725,0.117123309,-1.359398036,-0.415531668,0.487876555,-0.288671302,0.054120948,2480
1.069044968,-0.921797691,0.439813712,-0.951189731,1.501703104,-0.89394061,-0.246606624,0.491017585,-0.25785906,0.02220981,-1.805996024,-0.345079588,-0.415531668,0.183733977,0.135973823,1.026448474,3350
-0.935414347,1.084836738,0.439813712,-0.951189731,-1.166262067,-0.89394061,-0.246606624,-0.29399768,0.549527429,0.273050013,0.117123309,-1.359398036,0.487798045,-1.446909968,-0.043082943,0.645972485,1438.3
1.069044968,-0.921797691,-2.273689911,1.051314966,0.834711812,2.098329214,-0.246606624,1.276032849,-0.25785906,0.02220981,-1.805996024,0.669238859,0.487798045,-1.446909968,-1.109034774,-2.101909653,15769
1.069044968,-0.921797691,0.439813712,1.051314966,-0.499270774,0.602194302,-0.246606624,0.491017585,-0.25785906,0.900150522,1.399202865,0.669238859,1.391127757,-0.286526636,-0.058703404,0.265496497,21869
1.069044968,-0.921797691,0.439813712,-0.951189731,0.167720519,-0.89394061,-0.246606624,1.014361094,1.356913918,0.649310318,-1.805996024,2.697875754,-0.415531668,0.156861942,0.050061288,-0.157254601,2444
-0.935414347,1.084836738,-2.273689911,1.051314966,-1.166262067,-0.145873154,-0.246606624,0,-0.25785906,0.02220981,-1.164956246,0.669238859,-0.415531668,0.655216046,-0.787368984,-1.383232786,3250
1.069044968,-0.921797691,0.439813712,1.051314966,-1.166262067,0.602194302,-0.246606624,1.014361094,-0.25785906,0.02220981,-0.523916468,0.669238859,0.487798045,1.627495133,-0.750053438,-1.129582127,11067
1.069044968,-0.921797691,0.439813712,1.051314966,2.168694397,0.602194302,-0.246606624,0,-0.25785906,0.02220981,0.758163087,-1.359398036,-1.31886138,-1.446909968,-0.031801499,0.392321826,4370
-0.935414347,1.084836738,0.439813712,-0.951189731,-1.166262067,-0.89394061,-0.246606624,0,-1.872632037,0.02220981,0.117123309,-0.345079588,-2.222191093,-1.446909968,-0.71302716,-0.36863015,5391
1.069044968,-0.921797691,-2.273689911,1.051314966,1.501703104,0.602194302,-0.246606624,-1.864028209,-1.872632037,-1.357411309,1.399202865,-0.345079588,-0.415531668,1.400304291,1.121798475,0.096396058,4469
-0.935414347,1.084836738,0.439813712,1.051314966,-1.166262067,0.602194302,-0.246606624,1.799376359,-1.065245549,1.778091234,0.117123309,0.669238859,-2.222191093,0.73949652,-0.09862236,0.096396058,10698
1.069044968,-0.921797691,-2.273689911,1.051314966,-1.166262067,-0.145873154,-0.246606624,1.537704604,-1.065245549,0.02220981,-1.164956246,1.683557307,0.487798045,-0.790988021,-1.076347513,-2.186459873,1438.3
-0.935414347,1.084836738,0.439813712,1.051314966,0.834711812,0.602194302,-0.246606624,-0.555669435,1.356913918,0.02220981,0.758163087,-1.359398036,-2.222191093,-0.428215548,-0.908861459,-1.636883445,2727
-0.935414347,1.084836738,0.439813712,1.051314966,-1.166262067,2.098329214,-0.246606624,0.621853462,-0.25785906,-0.103210292,-1.805996024,-0.345079588,-0.415531668,-0.142394812,3.468917378,2.463802208,34516
-0.935414347,1.084836738,-2.273689911,-0.951189731,0.834711812,-0.89394061,-0.246606624,1.276032849,1.356913918,1.025570623,0.758163087,0.669238859,0.487798045,-1.446909968,-0.566657655,-0.833656358,1677
-0.935414347,1.084836738,0.439813712,-0.951189731,-1.166262067,-0.89394061,-0.246606624,0,-0.25785906,0.77473042,1.399202865,-0.345079588,-0.415531668,-0.006813181,-0.146640814,0.265496497,16411
1.069044968,-0.921797691,0.439813712,1.051314966,-1.166262067,0.602194302,-0.246606624,0.883525217,-0.25785906,1.276410827,-0.523916468,-0.345079588,0.487798045,0.704074292,-0.904522442,-1.045031907,6658
-0.935414347,1.084836738,-2.273689911,1.051314966,-0.499270774,1.350261758,-0.246606624,1.668540481,-0.25785906,2.27977164,-0.523916468,-0.345079588,-0.415531668,1.47969894,-0.514300184,-0.918206578,2791
-0.935414347,1.084836738,0.439813712,1.051314966,0.167720519,0.602194302,-0.246606624,0.883525217,-0.25785906,1.025570623,0.758163087,0.669238859,-1.31886138,0.663766239,-0.144905207,0.054120948,7026
-0.935414347,1.084836738,0.439813712,-0.951189731,0.834711812,-0.89394061,-0.246606624,-1.733192332,1.356913918,-1.733671614,0.758163087,-1.359398036,-0.415531668,0.039602153,-0.368509214,1.449199572,2001
1.069044968,-0.921797691,0.439813712,-0.951189731,-1.166262067,-0.89394061,-0.246606624,0.752689339,-1.065245549,0.02220981,-1.805996024,-1.359398036,0.487798045,1.627495133,0.04977202,-0.157254601,3040
-0.935414347,1.084836738,0.439813712,-0.951189731,0.167720519,-0.89394061,-0.246606624,0.752689339,-1.065245549,0.398470115,-1.805996024,-0.345079588,-1.31886138,-1.446909968,2.850173561,2.041051109,8506
1.069044968,-0.921797691,0.439813712,-0.951189731,0.167720519,-0.145873154,-0.246606624,0.752689339,-0.25785906,0.523890217,0.758163087,0.669238859,-1.31886138,-1.446909968,0.076384657,1.153273803,1438.3
1.069044968,-0.921797691,0.439813712,1.051314966,-1.166262067,-0.89394061,2.7501321,0.360181707,-0.25785906,1.025570623,-1.164956246,-0.345079588,0.487798045,0.656437503,2.846413079,1.322374242,12518
-0.935414347,1.084836738,-2.273689911,1.051314966,0.167720519,1.350261758,2.7501321,-0.163161803,0.549527429,-0.354050495,-1.805996024,0.669238859,0.487798045,-1.446909968,-0.550169391,-0.918206578,34516
-0.935414347,1.084836738,0.439813712,1.051314966,-0.499270774,0.602194302,-0.246606624,-0.948177067,-0.25785906,-0.981151004,1.399202865,0.669238859,0.487798045,-0.277976443,-0.214329479,0.688247595,10331
-0.935414347,1.084836738,0.439813712,-0.951189731,-0.499270774,-0.89394061,-0.246606624,-0.555669435,2.164300406,-0.604890699,1.399202865,0.669238859,-0.415531668,-1.446909968,0.025473525,0.307771607,4972
-0.935414347,1.084836738,0.439813712,1.051314966,-1.166262067,0.602194302,-0.246606624,-1.471520577,-0.25785906,-0.730310801,1.399202865,0.669238859,0.487798045,0.088460398,-0.62769316,0.392321826,21695
1.069044968,-0.921797691,0.439813712,-0.951189731,-1.166262067,-0.89394061,-0.246606624,1.406868727,-0.25785906,0.900150522,-1.164956246,-1.359398036,-0.415531668,0.844541748,0.158536711,0.857348034,2363
1.069044968,-0.921797691,-2.273689911,1.051314966,-1.166262067,0.602194302,-0.246606624,0.491017585,0.549527429,1.150990725,-1.164956246,-0.345079588,2.29445747,-1.446909968,-0.738771994,-1.087307017,21096
1.069044968,-0.921797691,0.439813712,1.051314966,-1.166262067,0.602194302,-0.246606624,0.360181707,0.549527429,0.02220981,1.399202865,-0.345079588,1.391127757,-0.661513671,-0.198998285,0.603697376,17811
1.069044968,-0.921797691,0.439813712,1.051314966,-1.166262067,0.602194302,-0.246606624,-2.256535841,-1.872632037,-1.608251513,-0.523916468,0.669238859,-0.415531668,-0.113079865,-0.640420943,-1.087307017,6224
1.069044968,-0.921797691,0.439813712,1.051314966,-1.166262067,-0.89394061,-0.246606624,-1.994864087,-1.872632037,-1.357411309,-1.164956246,0.669238859,-2.222191093,-1.446909968,3.199030523,1.998776,4093
1.069044968,-0.921797691,0.439813712,-0.951189731,-0.499270774,-0.89394061,-0.246606624,0.883525217,-0.25785906,0.02220981,-1.164956246,0.669238859,-0.415531668,0.016394486,0.189777633,1.280099133,2156
-0.935414347,1.084836738,0.439813712,1.051314966,-0.499270774,1.350261758,-0.246606624,0.752689339,0.549527429,0.649310318,1.399202865,0.669238859,0.487798045,1.500463694,-0.26148013,0.307771607,4642
1.069044968,-0.921797691,0.439813712,-0.951189731,-0.499270774,-0.145873154,-0.246606624,0.621853462,-1.872632037,0.523890217,1.399202865,-0.345079588,-0.415531668,0.597807608,-0.206519248,0.519147156,5450
1.069044968,-0.921797691,0.439813712,-0.951189731,-0.499270774,-0.89394061,-0.246606624,0,-0.25785906,0.02220981,0.117123309,-1.359398036,0.487798045,-0.226675285,0.046590074,0.519147156,1640
1.069044968,-0.921797691,0.439813712,1.051314966,-1.166262067,1.350261758,-0.246606624,0.883525217,-0.25785906,0.900150522,1.399202865,-1.359398036,0.487798045,0.206941644,-0.89815855,-1.467783006,6704
1.069044968,-0.921797691,0.439813712,1.051314966,0.834711812,1.350261758,-0.246606624,0.752689339,-0.25785906,0.900150522,1.399202865,0.669238859,0.487798045,-0.469745057,0.12064263,0.857348034,11964
1.069044968,-0.921797691,0.439813712,-0.951189731,2.168694397,-0.89394061,-0.246606624,-0.555669435,-1.065245549,-1.106571106,0.758163087,0.669238859,0.487798045,0.464668889,0.023737918,0.307771607,1840
1.069044968,-0.921797691,0.439813712,1.051314966,0.834711812,1.350261758,-0.246606624,0.491017585,-0.25785906,1.025570623,-0.523916468,0.669238859,-2.222191093,-1.446909968,-0.823238191,-1.171857237,4589
1.069044968,-0.921797691,0.439813712,1.051314966,0.167720519,-0.145873154,-0.246606624,-0.29399768,0.549527429,-0.730310801,-1.164956246,0.669238859,0.487798045,-0.412336618,-0.091101397,0.688247595,9317
-0.935414347,-0.921797691,0.439813712,-0.951189731,-0.499270774,-0.89394061,-0.246606624,-0.29399768,1.356913918,0.02220981,0.758163087,0.669238859,0.487798045,0.366952398,-0.936631167,-1.425507896,2333
1.069044968,-0.921797691,0.439813712,1.051314966,-1.166262067,-0.145873154,-0.246606624,-0.555669435,0.549527429,0.147629911,-1.164956246,0.669238859,0.487798045,0.658880415,1.094028766,0.984173364,4960
-0.935414347,1.084836738,0.439813712,1.051314966,0.167720519,-0.145873154,-0.246606624,-0.948177067,0.549527429,-0.981151004,1.399202865,-0.345079588,-0.415531668,-0.009256093,-0.379501391,0.054120948,1640
-0.935414347,1.084836738,0.439813712,-0.951189731,-1.166262067,-0.89394061,-0.246606624,-0.948177067,-0.25785906,-1.357411309,0.117123309,-0.345079588,-1.31886138,-0.304848478,0.190066901,0.519147156,1781
1.069044968,-0.921797691,0.439813712,1.051314966,0.834711812,1.350261758,-0.246606624,1.014361094,1.356913918,-0.228630394,-1.164956246,0.669238859,-0.415531668,1.627495133,-0.82728794,-1.679158555,14926
1.069044968,-0.921797691,0.439813712,1.051314966,0.834711812,1.350261758,-0.246606624,-0.424833557,0.549527429,-0.354050495,-0.523916468,0.669238859,-0.415531668,0.823776994,-0.99014571,-1.552333225,28170
1.069044968,-0.921797691,0.439813712,1.051314966,2.168694397,0.602194302,-0.246606624,1.145196972,-1.065245549,1.652671132,1.399202865,-0.345079588,1.391127757,1.535885922,-0.848115221,-1.129582127,4597
-0.935414347,1.084836738,0.439813712,1.051314966,0.834711812,-0.89394061,-0.246606624,-1.864028209,-1.872632037,-1.106571106,1.399202865,0.669238859,0.487798045,-1.446909968,-0.553640604,0.138671168,9238
1.069044968,-0.921797691,0.439813712,1.051314966,0.167720519,0.602194302,-0.246606624,-0.163161803,-0.25785906,-0.103210292,1.399202865,0.669238859,-0.415531668,1.113262098,-0.695671093,-0.664555919,17884
-0.935414347,-0.921797691,0.439813712,-0.951189731,-1.166262067,-0.89394061,-0.246606624,-0.032325925,-0.25785906,0.02220981,0.758163087,0.669238859,0.487798045,1.05585366,-0.004321058,0.392321826,2483
-0.935414347,1.084836738,-2.273689911,-0.951189731,-0.499270774,-0.89394061,-0.246606624,-0.032325925,0.549527429,-0.228630394,0.117123309,0.669238859,0.487798045,-0.025135023,-0.989567174,-1.594608335,29543
-0.935414347,1.084836738,0.439813712,-0.951189731,0.167720519,-0.145873154,-0.246606624,-1.209848822,-0.25785906,-0.479470597,-1.164956246,-1.359398036,0.487798045,-0.612655425,0.11543581,0.519147156,3680
-0.935414347,1.084836738,0.439813712,1.051314966,-1.166262067,2.098329214,-0.246606624,1.406868727,-0.25785906,1.025570623,0.758163087,-1.359398036,-0.415531668,0.854313397,0.086219762,0.772797815,5612
-0.935414347,1.084836738,0.439813712,-0.951189731,-1.166262067,-0.89394061,2.7501321,0.098509952,-0.25785906,-0.354050495,-1.164956246,-0.345079588,0.487798045,0.910500379,3.451850578,2.548352427,34516
1.069044968,-0.921797691,-2.273689911,-0.951189731,-1.166262067,-0.89394061,-0.246606624,0.22934583,1.356913918,0.649310318,-0.523916468,0.669238859,0.487798045,0.10067496,-0.666455045,-1.171857237,2447
1.069044968,-0.921797691,0.439813712,1.051314966,0.834711812,0.602194302,-0.246606624,0.360181707,-1.065245549,0.147629911,0.758163087,-1.359398036,1.391127757,0.033494872,-0.227057262,0.223221387,4854
1.069044968,-0.921797691,0.439813712,1.051314966,-1.166262067,1.350261758,-0.246606624,-0.163161803,-0.25785906,0.273050013,-1.164956246,0.669238859,0.487798045,0.47077617,0.022002311,0.645972485,3798
-0.935414347,1.084836738,0.439813712,1.051314966,-0.499270774,1.350261758,-0.246606624,0,-0.25785906,0.02220981,0.117123309,-0.345079588,-0.415531668,0.354737836,-0.677447221,-1.679158555,5269
-0.935414347,1.084836738,0.439813712,-0.951189731,1.501703104,-0.145873154,-0.246606624,0.098509952,1.356913918,0.02220981,1.399202865,0.669238859,0.487798045,-1.446909968,0.154486962,0.857348034,2896
-0.935414347,1.084836738,0.439813712,-0.951189731,-1.166262067,-0.89394061,-0.246606624,1.406868727,0.549527429,1.52725103,-1.805996024,-1.359398036,-0.415531668,0.376724047,0.181388867,0.772797815,7176
1.069044968,-0.921797691,0.439813712,1.051314966,1.501703104,1.350261758,-0.246606624,0,0.549527429,-0.981151004,-0.523916468,-1.359398036,-0.415531668,-1.446909968,3.709009649,2.379251988,4380
-0.935414347,1.084836738,0.439813712,-0.951189731,-1.166262067,-0.89394061,-0.246606624,0,-1.872632037,1.52725103,1.399202865,-0.345079588,1.391127757,0.436575398,-0.029198089,0.476872046,2628
1.069044968,-0.921797691,0.439813712,-0.951189731,0.834711812,-0.145873154,-0.246606624,0.360181707,-1.065245549,0.398470115,-0.523916468,0.669238859,0.487798045,0.98623066,-0.131598889,0.476872046,7201
-0.935414347,1.084836738,0.439813712,-0.951189731,2.168694397,-0.89394061,-0.246606624,0.752689339,0.549527429,0.02220981,-0.523916468,-0.345079588,-1.31886138,-0.121630058,0.09836901,-0.072704382,24703
1.069044968,-0.921797691,0.439813712,-0.951189731,-0.499270774,-0.89394061,-0.246606624,-1.471520577,-0.25785906,-0.981151004,1.399202865,-2.373716484,-0.415531668,-0.253547321,0.116882149,0.857348034,1438.3
-0.935414347,-0.921797691,0.439813712,1.051314966,-1.166262067,-0.89394061,-0.246606624,0,-1.872632037,0.02220981,-0.523916468,0.669238859,0.487798045,0.428025205,-0.388468692,0.519147156,16766
-0.935414347,-0.921797691,-2.273689911,1.051314966,-0.499270774,-0.145873154,-0.246606624,0.360181707,-0.25785906,0.398470115,-1.164956246,0.669238859,1.391127757,-0.821524425,-0.862867879,-1.636883445,14839
1.069044968,-0.921797691,0.439813712,1.051314966,1.501703104,0.602194302,-0.246606624,0,-0.25785906,0.02220981,-1.805996024,-0.345079588,-0.415531668,1.014324151,-0.228792869,0.223221387,5945
1.069044968,-0.921797691,0.439813712,1.051314966,0.834711812,1.350261758,-0.246606624,1.276032849,-0.25785906,0.02220981,0.117123309,-0.345079588,0.487798045,-0.165602479,-0.802700177,-1.256407457,23510
-0.935414347,1.084836738,0.439813712,-0.951189731,0.834711812,-0.89394061,-0.246606624,-0.424833557,1.356913918,-0.604890699,0.758163087,-0.345079588,-2.222191093,-0.020249198,-0.820345513,-1.383232786,5781
-0.935414347,1.084836738,0.439813712,-0.951189731,1.501703104,-0.89394061,-0.246606624,-0.163161803,-0.25785906,0.02220981,-0.523916468,-1.359398036,0.487798045,1.048524923,0.032994488,0.815072925,2736
